ID,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Gender,Age,User_Age_Group
2400,14075,0,1,1,1,4286,15,0,0,3513,Female,28,Young
2401,59895,0,1,1,1,10500,4,0,0,3497,Male,42,Adult
2402,25936,0,1,1,1,0,0,0,0,3495,Male,48,Adult
2403,134318,0,1,1,1,333,3,258,1,3488,Male,47,Adult
2404,32807,0,1,1,1,17259,4,0,0,3482,Male,44,Adult
2405,38591,0,2,1,1,11039,18,0,0,3488,Female,59,Senior
2406,48958,0,3,1,1,24430,5,0,0,3483,Female,39,Adult
2407,10710,0,1,1,1,1000,1,0,0,3460,Female,33,Adult
2408,60349,0,2,1,1,10350,18,0,0,3468,Female,54,Senior
2409,9453,0,1,1,1,2585,5,0,0,3463,Female,40,Adult
2410,60867,0,4,1,1,41345,18,0,0,3454,Male,43,Adult
2411,27590,0,1,1,1,100,1,0,0,3455,Male,20,Young
2412,100069,0,3,1,1,18745,13,0,0,3454,Male,73,Senior
2413,27820,0,1,1,1,3005,11,0,0,3454,Male,68,Senior
2414,20503,0,1,1,1,520,3,0,0,3445,Female,30,Young
2415,137371,0,1,1,1,4977,6,1977,4,3447,Female,57,Senior
2416,12950,0,2,1,1,12798,18,195,1,3432,Male,62,Senior
2417,25207,957,2,1,1,6883,13,0,0,3440,Female,41,Adult
2418,17088,0,1,1,1,0,0,0,0,3510,Male,24,Young
2420,24100,0,3,1,1,26674,23,2300,7,3421,Male,37,Adult
2421,101632,0,4,1,1,48658,14,0,0,3432,Male,57,Senior
2422,233449,0,3,1,1,21274,18,0,0,3419,Female,59,Senior
2423,45257,0,1,1,1,3625,7,0,0,3417,Female,23,Young
2424,626,0,1,1,1,626,1,0,0,3393,Male,72,Senior
2425,18272,0,1,1,1,2920,5,0,0,3405,Male,27,Young
2426,10756,0,1,1,1,1375,4,0,0,3104,Female,44,Adult
2427,161281,0,1,1,1,6321,8,175,1,3399,Female,52,Senior
2428,75680,0,3,1,1,23159,14,0,0,3397,Female,78,Senior
2429,59839,0,3,1,1,26962,18,0,0,3404,Female,69,Senior
2430,201259,0,4,1,1,40755,34,0,0,3398,Female,25,Young
2431,101772,0,3,1,1,26480,17,1000,2,3396,Female,65,Senior
2432,190674,4704,5,1,1,104159,33,4754,15,3396,Male,54,Senior
2433,1452,0,1,1,1,2375,5,0,0,3396,Male,19,Young
2434,30902,0,1,1,1,4175,12,50,1,3384,Female,40,Adult
2435,65458,1000,3,1,1,28356,24,1100,3,3382,Female,72,Senior
2436,114067,0,4,1,1,42569,23,0,0,3336,Male,21,Young
2437,93371,0,4,1,1,55338,20,0,0,3382,Female,69,Senior
2438,20207,0,1,1,1,3033,12,0,0,3370,Male,75,Senior
2439,41040,0,5,1,1,66292,14,200,2,3372,Female,44,Adult
2440,41062,0,1,2,1,8275,11,0,0,3356,Male,35,Adult
2441,208825,0,4,1,1,42007,23,0,0,3369,Female,48,Adult
2442,81087,0,3,1,1,18971,12,0,0,3362,Male,33,Adult
2443,14336,0,1,1,1,0,0,0,0,3349,Female,25,Young
2444,29929,0,3,1,1,18032,17,150,1,3344,Female,52,Senior
2445,121390,0,1,1,1,8500,4,0,0,3342,Male,58,Senior
2446,23226,0,1,1,1,2236,2,0,0,3343,Female,52,Senior
2447,451294,0,3,1,1,45907,22,500,1,3347,Male,51,Senior
2448,68012,0,1,1,1,247,3,0,0,3342,Female,57,Senior
2449,23589,0,1,1,1,0,0,0,0,3336,Female,62,Senior
2450,35033,0,1,1,1,1000,1,0,0,2913,Male,49,Adult
2451,19860,0,1,1,1,1500,5,0,0,3281,Female,78,Senior
2452,49588,0,1,1,1,4960,14,100,1,3299,Male,78,Senior
2453,111442,0,4,1,1,30368,19,0,0,3392,Male,53,Senior
2454,87402,0,4,1,1,41685,21,0,0,3306,Male,26,Young
2455,21875,7558,3,1,1,12398,15,0,0,3299,Male,25,Young
2456,71459,0,4,1,1,36608,28,1020,3,3312,Male,64,Senior
2457,34049,0,1,1,1,2030,8,0,0,3306,Female,50,Adult
2458,39759,0,1,1,1,100,1,100,1,3278,Male,72,Senior
2459,64138,0,3,1,1,22089,19,0,0,3257,Male,19,Young
2460,83811,0,4,1,1,25936,15,500,1,3281,Female,67,Senior
2461,51864,0,2,1,1,6795,13,0,0,3279,Male,23,Young
2462,168886,0,5,1,1,66859,21,200,1,3285,Female,21,Young
2463,51730,0,1,1,1,2875,16,0,0,3264,Male,23,Young
2464,118141,0,4,1,1,46521,11,0,0,3259,Male,38,Adult
2465,76060,0,4,1,1,33424,30,0,0,3263,Female,36,Adult
2466,25316,0,1,1,1,0,0,0,0,3258,Female,43,Adult
2467,16859,0,4,1,1,64109,45,4822,9,3266,Female,28,Young
2468,42236,0,1,1,1,8639,10,8389,9,3259,Male,24,Young
2469,3446,0,1,1,1,0,0,0,0,3245,Male,24,Young
2470,26119,0,1,1,1,3189,6,0,0,3257,Female,79,Senior
2471,136732,0,5,1,1,87549,20,0,0,3252,Male,20,Young
2472,14554,0,1,1,1,0,0,0,0,3237,Male,21,Young
2473,165203,0,4,1,1,36666,20,0,0,3239,Male,61,Senior
2474,76513,0,4,1,1,45265,16,0,0,3235,Female,26,Young
2475,137076,0,5,1,1,61276,24,1600,4,3225,Female,67,Senior
2476,11952,0,1,1,1,0,0,0,0,3244,Male,26,Young
2477,44742,0,1,1,1,2500,1,0,0,3217,Male,45,Adult
2478,94022,0,1,1,1,2585,14,0,0,3222,Female,37,Adult
2479,29287,0,1,1,1,0,0,0,0,3216,Male,52,Senior
2480,199273,0,5,1,1,58457,14,0,0,3217,Female,41,Adult
2481,114868,0,4,1,1,45996,22,0,0,3204,Female,31,Adult
2482,37335,0,3,1,1,19507,17,0,0,3202,Male,78,Senior
2483,45522,0,3,1,1,10728,13,0,0,3197,Female,43,Adult
2484,66524,0,4,1,1,34682,23,0,0,3188,Male,55,Senior
2485,38411,0,1,1,1,500,1,500,1,3190,Female,25,Young
2486,38137,0,1,1,1,11050,3,50,1,3182,Female,54,Senior
2487,22077,0,1,1,1,1385,4,0,0,3187,Male,30,Young
2488,65784,0,1,1,1,10953,50,0,0,3169,Female,32,Adult
2489,95916,0,3,1,1,11845,11,0,0,3182,Male,33,Adult
2490,122164,0,2,1,1,9944,16,0,0,3182,Female,75,Senior
2491,307149,2562,4,1,1,58008,19,650,2,3173,Female,29,Young
2492,200089,4727,5,1,1,75019,21,300,2,3166,Female,19,Young
2493,161453,0,3,1,1,38956,44,0,0,3158,Male,58,Senior
2494,135568,0,4,1,1,40051,21,0,0,3166,Female,26,Young
2495,98339,0,3,1,1,16336,13,0,0,3145,Male,30,Young
2496,26103,0,3,1,1,13692,18,0,0,3151,Female,54,Senior
2497,11133,0,1,1,1,0,0,0,0,3147,Female,79,Senior
2498,7011,0,3,1,1,19791,16,0,0,3152,Male,31,Adult
2499,177232,0,3,1,1,14787,13,0,0,3137,Male,51,Senior
2500,29298,0,3,1,1,24656,13,0,0,3141,Female,74,Senior
2501,35304,0,4,1,1,30532,13,0,0,3131,Male,52,Senior
2502,14952,0,1,1,1,250,1,250,1,3099,Female,25,Young
2503,163315,0,1,1,1,8035,29,0,0,3120,Male,68,Senior
2504,23649,0,1,1,1,3250,16,0,0,3176,Female,46,Adult
2505,4460,0,1,1,1,4741,14,1816,1,3113,Male,34,Adult
2506,169794,0,3,1,1,22824,19,767,2,3119,Male,56,Senior
2507,23781,0,1,1,1,50,1,50,1,3085,Male,33,Adult
2508,704113,0,5,1,1,98119,23,0,0,3082,Female,24,Young
2509,34942,0,3,1,1,19016,13,0,0,3089,Male,57,Senior
2510,5970,0,1,1,1,1000,1,0,0,3091,Female,75,Senior
2511,192246,0,1,1,1,3170,5,500,1,3083,Male,29,Young
2512,34103,0,3,1,1,34630,16,0,0,3115,Male,39,Adult
2513,142152,0,3,1,1,19464,13,0,0,3088,Female,62,Senior
2514,12713,0,1,1,1,0,0,0,0,3077,Female,25,Young
2515,28848,0,1,1,1,0,0,0,0,3069,Male,39,Adult
2516,10940,0,1,1,1,0,0,0,0,3062,Male,66,Senior
2517,24372,0,1,1,1,255,1,255,1,3064,Male,75,Senior
2518,29005,0,1,1,1,90,3,0,0,3060,Male,44,Adult
2519,215155,0,5,1,1,57130,15,0,0,3069,Female,51,Senior
2520,30062,5368,1,1,1,7373,10,4373,8,3057,Male,38,Adult
2521,13117,0,1,1,1,1972,3,0,0,3027,Male,47,Adult
2522,86341,0,3,1,1,20991,16,0,0,3053,Male,76,Senior
2523,142810,0,1,1,1,8000,4,0,0,3049,Female,79,Senior
2524,8399,0,3,1,1,21136,13,0,0,3052,Male,45,Adult
2525,120622,0,4,1,1,25675,14,500,1,3040,Female,62,Senior
2526,86150,0,1,1,1,7600,34,100,1,3011,Female,38,Adult
2527,14079,0,2,1,1,6503,16,0,0,2999,Male,42,Adult
2528,10036,0,3,1,1,13959,16,0,0,3030,Female,74,Senior
2529,80737,0,1,1,1,2845,5,150,1,3028,Male,59,Senior
2530,25435,0,1,1,1,7147,32,0,0,3027,Male,63,Senior
2531,241165,0,1,1,1,1700,3,200,2,3000,Male,36,Adult
2532,85826,0,4,1,1,33678,29,0,0,3026,Female,39,Adult
2533,654,0,3,1,1,14967,10,0,0,3022,Female,27,Young
2534,11525,0,1,1,1,0,0,0,0,3008,Male,28,Young
2535,40204,0,1,1,1,850,3,350,2,3006,Female,18,Young
2536,22963,0,1,1,1,0,0,0,0,2998,Female,32,Adult
2537,47165,0,1,1,1,4545,4,0,0,2992,Male,24,Young
2538,103240,0,4,1,1,44627,29,50,1,2993,Male,27,Young
2539,61737,0,2,1,1,6789,12,0,0,2921,Female,60,Senior
2540,25766,0,1,1,1,2548,16,100,2,2973,Male,72,Senior
2541,147090,0,4,1,1,35511,31,1800,16,2927,Female,64,Senior
2542,79333,0,1,1,1,1500,3,1500,3,2977,Female,23,Young
2543,4923,0,1,1,1,305,2,0,0,2985,Female,54,Senior
2544,56687,0,4,1,1,48989,28,0,0,2973,Male,44,Adult
2545,326704,0,4,1,1,37408,19,0,0,2962,Male,51,Senior
2546,45149,0,1,1,1,21292,10,0,0,2949,Male,79,Senior
2547,57477,0,1,1,1,2607,4,0,0,3038,Male,50,Adult
2548,48265,0,1,1,1,1000,1,0,0,2951,Male,25,Young
2549,34249,0,1,1,1,4100,12,0,0,2951,Male,74,Senior
2550,210491,0,4,1,1,48287,18,0,0,2958,Female,35,Adult
2551,25671,0,2,1,1,10513,12,0,0,2945,Female,68,Senior
2552,191583,0,3,1,1,25675,18,0,0,2950,Female,30,Young
2553,90332,0,2,1,1,12845,25,0,0,2927,Male,19,Young
2554,53532,0,4,1,1,30808,18,0,0,2927,Female,41,Adult
2555,71507,0,1,1,1,3750,6,0,0,2934,Female,55,Senior
2556,35196,0,1,1,1,0,0,0,0,2922,Female,27,Young
2557,30034,0,1,1,1,15816,6,0,0,2908,Male,42,Adult
2558,47787,0,4,1,1,47223,21,450,1,2921,Male,69,Senior
2559,46967,0,1,1,1,2000,9,0,0,2888,Male,75,Senior
2560,103615,0,1,1,1,13668,15,1300,11,2896,Male,31,Adult
2561,5110,0,1,1,1,0,0,0,0,2901,Female,36,Adult
2562,128927,0,5,1,1,61165,14,0,0,2882,Female,20,Young
2563,5000,0,1,1,1,5000,1,0,0,2893,Female,60,Senior
2564,126701,0,3,1,1,20636,15,0,0,2878,Male,65,Senior
2565,34855,0,1,1,1,230,3,0,0,2882,Female,21,Young
2566,34464,0,2,1,1,5312,5,0,0,2886,Female,44,Adult
2567,86638,0,4,1,1,45861,13,0,0,2867,Female,58,Senior
2568,140398,0,5,1,1,118013,26,1100,4,2972,Female,53,Senior
2569,65812,0,1,1,1,185,2,0,0,2854,Male,74,Senior
2570,34177,1754,2,1,1,7072,16,350,1,2867,Female,36,Adult
2571,58195,0,3,1,1,24808,13,0,0,2838,Male,64,Senior
2572,34781,0,3,1,1,11270,12,0,0,2859,Male,51,Senior
2573,22457,0,3,1,1,17579,15,0,0,2858,Female,50,Adult
2574,19996,0,1,1,1,500,1,0,0,3217,Female,48,Adult
2575,26256,0,1,1,1,2000,9,0,0,2847,Female,71,Senior
2576,42966,0,1,2,1,7734,6,0,0,2840,Female,57,Senior
2577,3129,0,1,1,1,0,0,0,0,2840,Female,79,Senior
2578,138008,5368,4,1,1,34178,14,200,1,2962,Male,78,Senior
2579,9611,0,1,1,1,2250,3,0,0,2845,Female,47,Adult
2580,40702,0,4,1,1,39897,14,0,0,2826,Female,23,Young
2581,105579,0,3,1,1,16332,12,0,0,2830,Male,36,Adult
2582,46654,0,1,1,1,3215,6,0,0,2830,Female,21,Young
2583,518960,0,1,1,1,15700,8,200,1,2819,Female,20,Young
2584,39715,0,3,1,1,17388,12,0,0,2826,Male,53,Senior
2585,199,0,1,1,1,0,0,0,0,2822,Female,50,Adult
2586,6345,0,2,1,1,7719,18,0,0,2805,Male,64,Senior
2587,72598,0,1,1,1,6090,8,1100,1,2804,Male,50,Adult
2588,59805,0,1,1,1,2900,7,1700,5,2802,Female,60,Senior
2589,10307,0,1,1,1,0,0,0,0,2808,Female,29,Young
2590,37997,0,2,1,1,11073,5,0,0,2805,Male,43,Adult
2591,102083,0,3,1,1,12978,14,150,2,2780,Male,54,Senior
2592,104632,0,1,1,1,26700,10,1200,7,2791,Male,66,Senior
2593,18260,0,1,1,1,500,1,0,0,2780,Female,42,Adult
2594,28484,0,1,1,1,350,3,0,0,2782,Female,73,Senior
2595,29105,0,1,1,1,5000,1,0,0,2774,Male,29,Young
2596,49560,0,1,1,1,0,0,0,0,2770,Male,32,Adult
2597,29346,0,1,1,1,150,1,150,1,2773,Female,38,Adult
2598,75288,0,4,1,1,36866,20,0,0,2774,Female,74,Senior
2599,42366,0,2,1,1,6293,9,0,0,2770,Female,70,Senior
2600,151336,651,1,1,1,11400,6,1000,4,2742,Female,36,Adult
2601,48363,0,1,1,1,790,3,0,0,2766,Male,52,Senior
2602,11529,0,3,1,1,15738,15,0,0,2768,Male,66,Senior
2603,61956,0,1,1,1,17500,2,0,0,2755,Male,30,Young
2604,15378,0,1,1,1,25236,9,736,3,2741,Female,51,Senior
2605,85346,0,1,1,1,2835,3,0,0,2748,Female,31,Adult
2606,215946,0,1,1,1,2125,10,0,0,2740,Female,49,Adult
2607,66539,0,3,1,1,27894,17,0,0,2741,Male,27,Young
2608,97131,0,4,1,1,33324,19,1500,3,2727,Male,35,Adult
2609,14513,0,1,1,1,0,0,0,0,2731,Female,62,Senior
2610,211773,0,3,1,1,23256,30,0,0,2675,Female,51,Senior
2611,45742,0,1,1,1,7625,23,250,1,2712,Male,26,Young
2612,39862,0,3,1,1,14152,18,350,2,2727,Female,75,Senior
2613,75132,0,4,1,1,53001,23,400,3,2720,Male,40,Adult
2614,91296,0,3,1,1,19057,16,0,0,2712,Male,58,Senior
2615,117290,0,1,1,1,1754,8,0,0,2717,Male,58,Senior
2616,75556,0,1,1,1,2790,6,0,0,2712,Male,57,Senior
2617,5103,0,1,1,1,5103,2,0,0,2697,Female,59,Senior
2618,10747,0,1,1,1,990,4,500,1,2697,Male,74,Senior
2619,31789,0,1,1,1,10220,17,0,0,2699,Female,68,Senior
2620,59515,0,1,1,1,3170,5,0,0,2705,Female,48,Adult
2621,86913,0,2,1,1,23705,6,0,0,2691,Female,21,Young
2622,49129,0,2,1,1,16921,18,500,1,2692,Male,39,Adult
2623,135408,0,5,1,1,62224,15,607,1,2697,Female,45,Adult
2624,41152,10074,1,1,1,3250,19,0,0,2669,Female,68,Senior
2625,145750,0,2,1,1,10986,12,0,0,2531,Male,68,Senior
2626,7041,0,1,1,1,1747,12,0,0,2718,Male,61,Senior
2627,273442,0,4,1,1,54625,35,2850,7,2676,Female,70,Senior
2628,44514,0,1,1,1,3577,13,0,0,2657,Female,68,Senior
2629,96490,0,1,1,1,2000,1,0,0,2665,Male,23,Young
2630,45050,2900,1,1,1,4875,10,500,1,2669,Female,53,Senior
2631,91048,0,4,1,1,51580,20,100,1,2669,Female,49,Adult
2632,20352,0,1,1,1,1900,5,500,1,2658,Male,33,Adult
2633,34294,0,3,1,1,17683,14,0,0,2661,Female,36,Adult
2634,59696,2586,5,1,1,63827,22,500,1,2654,Female,69,Senior
2635,106155,0,1,1,1,0,0,0,0,2657,Female,28,Young
2636,29244,0,2,1,1,6252,13,0,0,2650,Female,56,Senior
2637,27592,0,1,1,1,335,3,0,0,2633,Female,44,Adult
2638,16128,0,1,1,1,475,3,0,0,2643,Female,78,Senior
2640,51353,0,1,1,1,8114,16,2004,10,2637,Male,40,Adult
2641,235422,0,2,1,1,30208,14,0,0,2629,Female,29,Young
2642,7456,0,1,1,1,0,0,0,0,2635,Male,78,Senior
2643,33604,0,3,1,1,13619,16,0,0,2633,Female,20,Young
2644,24803,0,1,1,1,0,0,0,0,2623,Female,34,Adult
2645,58411,0,1,1,1,2500,1,0,0,2619,Female,18,Young
2646,3273,0,1,1,1,500,1,0,0,2749,Male,38,Adult
2647,28480,0,1,1,1,2644,6,0,0,2628,Male,70,Senior
2648,46706,0,1,1,1,3344,16,0,0,2609,Male,76,Senior
2649,102230,0,1,1,1,3406,5,500,1,2620,Female,30,Young
2650,12096,0,1,1,1,50,1,50,1,2607,Female,77,Senior
2651,118487,0,1,1,1,3388,14,0,0,2592,Female,54,Senior
2652,20518,0,2,1,1,5580,10,0,0,2600,Female,63,Senior
2653,6280,0,1,1,1,1220,6,200,2,2578,Male,56,Senior
2654,11700,0,1,1,1,0,0,0,0,2585,Male,60,Senior
2655,391,0,1,1,1,9000,1,0,0,2581,Male,50,Adult
2656,78305,733,1,1,1,130,3,0,0,2580,Female,54,Senior
2657,145214,1692,1,1,1,3500,4,500,1,2560,Male,73,Senior
2658,137760,0,5,1,1,64949,13,0,0,2580,Male,28,Young
2659,88563,0,4,1,1,42410,27,0,0,2567,Male,50,Adult
2660,25748,0,1,1,1,0,0,0,0,2566,Male,39,Adult
2661,27102,0,3,1,1,27102,9,0,0,2563,Male,54,Senior
2662,25824,0,3,1,1,17760,20,750,2,2559,Male,55,Senior
2663,23054,0,1,1,1,400,3,300,2,2553,Male,22,Young
2664,29150,0,3,1,1,13952,14,0,0,2544,Female,32,Adult
2665,37529,0,4,1,1,25706,14,0,0,2558,Male,54,Senior
2666,7515,0,2,1,1,13681,18,0,0,2552,Male,18,Young
2667,194576,0,4,1,1,41315,16,550,1,2539,Female,56,Senior
2668,24265,0,1,1,1,1854,12,0,0,2550,Male,31,Adult
2669,16773,0,1,1,1,140,2,0,0,2525,Female,72,Senior
2670,5432,0,1,1,1,1000,2,1000,2,2535,Male,63,Senior
2671,110480,0,4,1,1,44191,22,500,1,2539,Male,41,Adult
2672,86273,0,3,1,1,35304,15,500,1,2523,Female,39,Adult
2673,20674,0,3,1,1,16876,22,0,0,2528,Female,65,Senior
2674,8335,0,1,1,1,3750,16,0,0,2522,Male,68,Senior
2675,40893,0,1,1,1,1130,3,0,0,2518,Female,67,Senior
2676,644881,2600,1,1,1,14350,28,10850,26,2511,Male,65,Senior
2677,61081,0,4,1,1,37682,21,2000,4,2509,Male,21,Young
2678,27438,0,1,1,1,2528,6,2528,6,2490,Male,28,Young
2679,14748,0,1,1,1,2210,7,0,0,2497,Female,48,Adult
2680,49514,0,1,1,1,4500,22,0,0,2569,Female,55,Senior
2681,7457,0,1,1,1,17131,5,0,0,2496,Male,35,Adult
2682,97193,0,2,1,1,13338,12,0,0,2502,Male,70,Senior
2683,68456,0,2,1,1,6317,5,0,0,2488,Male,77,Senior
2684,123842,0,3,1,1,24295,14,0,0,2500,Male,21,Young
2685,61285,0,5,1,1,55027,22,0,0,2412,Male,60,Senior
2686,20157,0,1,1,1,1450,3,150,1,2455,Male,42,Adult
2687,41073,0,3,1,1,13993,20,0,0,2493,Female,38,Adult
2688,21784,0,2,1,1,6208,14,0,0,2483,Female,35,Adult
2689,12868,0,1,1,1,1875,8,0,0,2483,Female,56,Senior
2690,147862,0,4,1,1,44783,14,0,0,2426,Male,29,Young
2691,11836,0,1,1,1,5075,14,350,1,2479,Male,57,Senior
2692,25681,1526,1,1,1,14941,20,2963,16,2468,Female,18,Young
2693,282784,3508,1,1,1,19314,17,3100,7,2460,Female,32,Adult
2694,59704,0,4,2,1,57404,14,0,0,2440,Male,46,Adult
2695,75279,0,1,1,1,5375,21,0,0,2459,Female,73,Senior
2696,66681,0,1,1,1,4478,16,3504,12,2465,Male,34,Adult
2697,72085,0,3,1,1,20310,12,150,1,2462,Male,49,Adult
2698,2039,0,1,1,1,0,0,0,0,2451,Male,21,Young
2699,2214,0,1,1,1,0,0,0,0,2448,Male,30,Young
2700,16208,0,1,1,1,0,0,0,0,2451,Female,21,Young
2701,25829,0,1,1,1,1375,4,0,0,2444,Female,75,Senior
2702,83217,0,1,1,1,3679,4,0,0,2447,Female,78,Senior
2703,9520,0,3,1,1,12515,13,0,0,2438,Female,18,Young
2704,103215,0,3,1,1,16726,14,0,0,2427,Female,50,Adult
2705,62629,0,4,1,1,36986,14,0,0,2438,Male,40,Adult
2706,45603,0,2,1,1,5964,13,0,0,2432,Male,40,Adult
2707,44792,0,2,1,1,9463,16,0,0,2430,Female,37,Adult
2708,97535,0,1,1,1,0,0,0,0,2418,Male,24,Young
2709,60085,0,3,1,1,14714,17,0,0,2404,Male,31,Adult
2710,76938,0,3,1,1,23503,13,0,0,2422,Male,53,Senior
2711,2562,0,2,1,1,9075,11,1050,3,2412,Female,27,Young
2712,7685,0,1,1,1,500,4,0,0,2406,Male,41,Adult
2713,102942,0,5,1,1,56780,18,0,0,2405,Female,52,Senior
2714,7029,0,1,1,1,495,3,0,0,2565,Male,35,Adult
2715,2119,0,1,1,1,0,0,0,0,2399,Male,68,Senior
2717,207311,0,1,1,1,31000,37,12000,24,2395,Female,56,Senior
2719,77753,0,3,1,1,12483,13,0,0,2377,Male,69,Senior
2720,171637,0,1,1,1,4300,8,2800,7,2364,Male,26,Young
2721,35243,0,2,1,1,10046,15,1500,3,2356,Female,22,Young
2722,46186,0,2,1,1,9744,14,0,0,2364,Female,55,Senior
2723,54810,0,3,1,1,19665,21,0,0,2368,Female,79,Senior
2724,25637,0,1,1,1,445,3,0,0,2367,Male,61,Senior
2725,35088,0,1,1,1,320,2,0,0,2362,Male,23,Young
2726,73899,0,1,1,1,2745,14,500,1,2362,Male,33,Adult
2727,81171,0,1,1,1,3700,4,100,1,2348,Male,75,Senior
2728,39418,0,1,1,1,700,3,200,2,2343,Female,53,Senior
2729,62124,0,1,1,1,0,0,0,0,2355,Male,23,Young
2730,14134,0,1,1,1,2125,9,0,0,2312,Female,38,Adult
2731,405499,1000,4,1,1,72318,46,9729,29,2329,Male,18,Young
2732,20353,0,1,1,1,1729,5,0,0,2298,Male,62,Senior
2733,93154,0,4,1,1,30752,21,0,0,2333,Female,60,Senior
2734,9492,0,1,1,1,781,6,250,1,2320,Female,53,Senior
2735,18369,0,1,1,1,800,4,700,3,2327,Female,50,Adult
2736,32824,0,1,1,1,1660,5,100,1,2339,Male,79,Senior
2737,109416,0,5,1,1,73665,39,2200,5,2327,Female,72,Senior
2738,28312,0,1,1,1,1726,13,0,0,2335,Female,26,Young
2739,78462,0,3,1,1,20291,14,0,0,2311,Female,26,Young
2740,32740,0,1,1,1,10722,4,0,0,2315,Female,32,Adult
2741,57293,0,1,1,1,1000,1,0,0,2319,Male,43,Adult
2742,174743,0,1,1,1,27460,12,0,0,2326,Female,75,Senior
2743,59486,0,1,1,1,3517,4,0,0,2315,Female,51,Senior
2744,211355,0,2,1,1,11238,12,0,0,2294,Male,31,Adult
2745,56805,0,3,1,1,16617,17,0,0,2307,Female,73,Senior
2746,278258,0,1,1,1,1000,1,0,0,2298,Female,40,Adult
2747,18545,0,3,1,1,25053,22,0,0,2304,Male,31,Adult
2748,5570,0,1,1,1,9094,26,0,0,2287,Female,60,Senior
2749,44690,0,3,1,1,24779,15,1000,2,2297,Female,55,Senior
2750,127835,0,4,1,1,52700,21,0,0,2301,Female,38,Adult
2751,32540,0,4,1,1,44283,17,100,1,2297,Female,27,Young
2752,54396,629,4,1,1,34007,16,0,0,2283,Female,46,Adult
2753,162840,0,5,1,1,57382,15,0,0,2277,Male,68,Senior
2754,109441,0,1,1,1,6500,10,4000,8,2237,Female,54,Senior
2755,7369,0,1,1,1,0,0,0,0,2277,Male,40,Adult
2756,16378,0,1,1,1,0,0,0,0,2272,Male,26,Young
2757,39859,0,1,1,1,3675,8,0,0,2272,Female,36,Adult
2758,44214,0,3,1,1,24928,13,0,0,2259,Male,18,Young
2759,73102,0,3,1,1,18156,20,0,0,2272,Male,31,Adult
2760,3552,0,1,1,1,10597,17,0,0,2264,Male,42,Adult
2761,71593,0,3,1,1,22666,17,0,0,2266,Female,51,Senior
2762,74072,0,4,1,1,50272,39,0,0,2264,Female,22,Young
2763,42970,0,1,2,1,7889,14,0,0,2256,Female,57,Senior
2764,23385,0,3,1,1,18303,15,150,1,2248,Female,46,Adult
2765,51176,0,4,1,1,40397,16,0,0,2243,Male,59,Senior
2766,12426,0,1,1,1,0,0,0,0,2238,Male,67,Senior
2767,10062,0,1,1,1,2000,9,0,0,2242,Female,18,Young
2768,34790,0,1,1,1,0,0,0,0,2272,Male,29,Young
2769,95759,0,1,1,1,9198,12,6195,8,2231,Male,40,Adult
2770,51592,0,1,1,1,18678,9,0,0,2230,Female,78,Senior
2771,23294,0,1,1,1,420,4,0,0,2228,Female,53,Senior
2772,33398,0,3,1,1,14086,15,0,0,2223,Male,28,Young
2773,229576,0,1,1,1,9030,19,9000,18,2217,Male,66,Senior
2774,60250,0,3,1,1,43071,12,0,0,2214,Male,77,Senior
2775,81871,0,3,1,1,23068,20,0,0,2222,Female,63,Senior
2776,259529,0,1,1,1,700,3,200,2,2210,Female,71,Senior
2777,430,0,1,1,1,220,1,0,0,2196,Male,66,Senior
2778,75949,0,1,1,1,952,4,0,0,2195,Male,45,Adult
2779,44206,0,3,1,1,22598,14,500,1,2247,Female,35,Adult
2780,125274,0,1,1,1,3150,4,550,2,2194,Female,79,Senior
2781,104670,0,1,1,1,3993,12,0,0,2202,Female,36,Adult
2782,282971,0,1,1,1,5780,16,300,3,2192,Male,27,Young
2783,28731,0,4,1,1,29782,11,0,0,2182,Male,51,Senior
2784,16965,1651,1,1,1,2475,13,0,0,2182,Male,36,Adult
2785,50658,1674,1,1,1,1600,3,500,1,2174,Female,21,Young
2786,124681,0,1,1,1,23392,39,2287,5,2173,Male,43,Adult
2787,74352,0,3,1,1,17868,15,0,0,2188,Female,57,Senior
2788,70308,0,4,1,1,41704,19,0,0,2186,Male,64,Senior
2789,98722,0,3,1,1,18012,19,50,1,2178,Male,61,Senior
2790,79020,0,1,1,1,3422,10,0,0,2179,Female,42,Adult
2791,28335,0,1,1,1,400,3,0,0,2161,Female,54,Senior
2792,22011,0,1,1,1,0,0,0,0,2167,Male,77,Senior
2793,49436,0,4,1,1,33836,13,0,0,2167,Male,28,Young
2794,145072,0,1,1,1,15000,4,0,0,2152,Female,70,Senior
2795,8992,0,2,1,1,9113,11,0,0,2145,Male,33,Adult
2796,72497,0,3,1,1,24279,13,0,0,2161,Female,61,Senior
2797,187999,0,4,1,1,52429,49,4550,24,2184,Female,35,Adult
2798,62335,0,1,1,1,500,1,0,0,2147,Female,58,Senior
2799,41556,0,3,1,1,26682,4,0,0,2131,Male,41,Adult
2800,15436,0,1,1,1,6147,13,0,0,2138,Female,39,Adult
2801,109618,0,3,1,1,14159,11,0,0,2138,Male,48,Adult
2802,182228,0,4,1,1,41048,12,0,0,2139,Female,59,Senior
2803,1000,0,1,1,1,0,0,0,0,2126,Female,47,Adult
